"1005074";"2";"777094478";"FDB";"001005074"
"1005085";"2";"777094479";"FDB";"001005085"
"1005086";"2";"777094480";"FDB";"001005086"
"1005087";"2";"777094481";"FDB";"001005087"
"1004296";"2";"777094482";"FDB";"001004296"
"1004301";"2";"777094483";"FDB";"001004301"
"1004306";"2";"777094484";"FDB";"001004306"
"1004580";"2";"777094485";"FDB";"001004580"
"1004582";"2";"777094486";"FDB";"001004582"
"1004830";"2";"777094487";"FDB";"001004830"
"1004835";"2";"777094488";"FDB";"001004835"
"1005092";"2";"777094489";"FDB";"001005092"
"1005160";"2";"777094490";"FDB";"001005160"
"1005167";"2";"777094491";"FDB";"001005167"
"1005171";"2";"777094492";"FDB";"001005171"
"1004360";"2";"777094493";"FDB";"001004360"
"1004362";"2";"777094494";"FDB";"001004362"
"1004363";"2";"777094495";"FDB";"001004363"
"1004364";"2";"777094496";"FDB";"001004364"
"1004371";"2";"777094497";"FDB";"001004371"
"1004636";"2";"777094498";"FDB";"001004636"
"1004637";"2";"777094499";"FDB";"001004637"
"1004643";"2";"777094500";"FDB";"001004643"
"1004645";"2";"777094501";"FDB";"001004645"
"1004647";"2";"777094502";"FDB";"001004647"
"1004652";"2";"777094503";"FDB";"001004652"
"1004653";"2";"777094504";"FDB";"001004653"
"1004893";"2";"777094505";"FDB";"001004893"
"1004895";"2";"777094506";"FDB";"001004895"
"1004908";"2";"777094507";"FDB";"001004908"
"1004910";"2";"777094508";"FDB";"001004910"
"1005230";"2";"777094509";"FDB";"001005230"
"1005232";"2";"777094510";"FDB";"001005232"
"1005234";"2";"777094511";"FDB";"001005234"
"1005235";"2";"777094512";"FDB";"001005235"
"1005237";"2";"777094513";"FDB";"001005237"
"1005244";"2";"777094514";"FDB";"001005244"
"1004386";"2";"777094515";"FDB";"001004386"
"1004389";"2";"777094516";"FDB";"001004389"
"1004399";"2";"777094517";"FDB";"001004399"
"1004654";"2";"777094518";"FDB";"001004654"
